block_number,sender,amount0,amount1,timestamps
16948890,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7000000000000000000000,50000000000000000000000,1626499914
16963458,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,248831759067222901600,2100910959916803821587,1626533042
16981260,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,65999999999999999999,614890459723417969498,1626573961
17003053,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,55907783462863295323,400000000000000000000,1626625895
17007982,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,298052344106286778223,2000000000000000000000,1626637219
17008013,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,149026172053143389111,1000000000000000000000,1626637313
17008160,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,611007305417887895358,4100000000000000000000,1626637715
17009823,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22229938250713301623,149934115640756214980,1626641401
17010028,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,148511227693301644318,1000000000000000000000,1626641963
17010065,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,71950496063231845163,482967096775913617781,1626642077
17010079,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,446863964826818876,3000000000000000000,1626642133
17012645,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,115874759682740720188,800000000000000000000,1626648456
17012946,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,278870719660830704662,1898666301997212567865,1626649078
17012991,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4987686150022734853,33921701980689019823,1626649168
17013449,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,649999999999999999999,4420708445608061912164,1626650244
17013632,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1613636497986973134669,11800000000000000000000,1626650878
17013748,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,630248570728978361982,4152632555731033884453,1626651114
17013807,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7981133593487034630,52519209813481730849,1626651236
17015046,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7570583400515815749,50000000000000000000,1626654326
17015304,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7561384057634485052,50000000000000000000,1626654858
17015353,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1134207608645172757851,7500000000000000000000,1626654956
17015836,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9977350018189208332,65878662808566179795,1626656338
17016177,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13315769977891371963,87749453977303841063,1626657168
17027721,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,122198192617655260709,1100000000000000000000,1626684214
17031195,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,880791272530002427096,4200000000000000000000,1626692383
17031534,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,499999999999999999999,2384219809499154203964,1626693081
17031924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23291366852379855770,100000000000000000000,1626693885
17031950,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,139999999999999999999,617050391338905305189,1626693941
17032055,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,134800719359506956872,599999999999999999999,1626694155
17032075,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13469642420197617193,63483503900069302421,1626694271
17032109,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1499999999999999999999,8018359871424825108851,1626694543
17032126,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,799999999999999999999,4214311463560320622277,1626694679
17032157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,107466335826083053455,600000000000000000000,1626694751
17032165,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,127929393065121321273,714240029213969149969,1626694767
17032169,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,532253108057752834512,2971611654992218918859,1626694775
17032224,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,129024681718264575968,710963517410641215888,1626694889
17032229,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,108887175129473182,600000000000000004,1626694899
17032330,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,31900000000000000000,167270582745911521687,1626695109
17032342,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7119173552819071094,39233343209240196811,1626695133
17032352,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,544371672445877920770,3000000000000000000000,1626695153
17032434,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17031744083611074350,93685651980647009477,1626695332
17032561,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999999999999,551089568172471731037,1626695594
17032640,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,145166964900636265127,800000000000000000000,1626695760
17032781,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,567963936092463252398,4100000000000000000000,1626696060
17032790,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,58000000000000000000,418688555537594370099,1626696078
