block_number,sender,amount0,amount1,timestamps
24782864,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5749000000000,574900000000000000000000,1644512764
24783057,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1626489000000,162648900000000000001000,1644513162
24783857,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23615210,2770658847218625518,1644515167
24784529,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000418138,120469051435675847282,1644516584
24785874,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,141679565,15943974551300358919,1644519500
24806881,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,699000000,86926154224900716904,1644568015
24967809,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2095238755,259000000000000000000,1644922695
25220539,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7741370,1154423647658152326,1645511257
25875274,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11805,1969778587815364,1647117669
25875480,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,45498,7591781667092804,1647118305
25875583,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,68843,11487191672717160,1647118515
25875725,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,247702,41331636008265242,1647118839
25875777,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,182129,30390148145911321,1647119047
25875840,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,52179,8706678485586244,1647119177
25875932,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,223592,37308515714493419,1647119365
25876003,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41899,6991251440115878,1647119511
25876151,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,163566,27292687523629321,1647119815
25876285,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,144934,24183631697864435,1647120091
25876750,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,92014,15353420280600873,1647121309
25876866,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48122,8029784556397574,1647121555
25876886,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,34805,5807715256115020,1647121635
25877048,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22432588,3743063105541453601,1647122049
25878912,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99301700,16568730858689285233,1647126793
25879552,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1517125,253135894355474057,1647128369
25880067,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1084229,180906103861618743,1647129559
25880181,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2979765,497180126140930110,1647129791
25880269,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,65022695,10848922601111860513,1647129975
25885680,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,79761121,13307625354315937412,1647143565
25888722,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,70084490,11692832692787336386,1647151268
25894170,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,299636484,49985805401962973558,1647165322
25899681,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17929215,2990959522873446312,1647179895
25900001,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15395926,2568341238634551624,1647180683
25900987,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,33503393,5588954570083832215,1647183339
25903465,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99701752,16631349946239704474,1647189959
25905461,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,250000000,41698836539093470262,1647195399
25906088,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8524474,1421838212789004168,1647197333
25908018,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,344982974,57534391040111872753,1647202465
25909494,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000,166774521455477886,1647206131
25910223,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,37418676,6240399600252590894,1647207943
25911301,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,31894539,5319066720955150310,1647210275
25915457,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,89000000,14842101611872475473,1647220115
25915652,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,498543793,83125164720307586274,1647220517
25932100,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,28913147,4820811434714688548,1647258671
25932841,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,168221516,28046625612423626334,1647260453
25935565,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21713128,3620079844736080740,1647266718
25939969,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,90644941,15111546776284268302,1647276958
25940118,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,997069,166222788237933533,1647277644
25943865,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4978671,829999855329835949,1647286651
