block_number,sender,to,amount0,amount1,timestamps
18947385,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4a02cD742904a46E0926cba4D3382aD0403E8fCb,29153644527058503,245667348248161200,1631262375
18981202,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdA7CD1A7ea743fe2De0Fe51288eC9A51458D6E5B,230887973458323018,1883820734214392293,1631341181
18987744,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xaDCa808d5866A73Fa0Bcf8437f75dc2105ebd9A6,5427991492680714,43183319114772428,1631357030
18997599,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7fc0a75186803Ba14f4EfBA9EF7E6bb60c0eb0ea,15250646303824219,120178506472159162,1631380279
18999904,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x37DD8b4Af171f9D7046621ca363325f5b4bff38E,1890914366136519964,15220576416760497362,1631386493
18999959,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0ce0B4d45567A9EA0724d43bef1f141ea162D080,80163020649185269,644852067924698086,1631386607
19001354,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x54f94985B8FbA47d0D33056B2adB8EbD35A4eBEA,148368637814686566,1207032915415785835,1631389891
19001809,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa586Fd2956e7AF04DF968049571C35D5C3625E8f,29597561940326317,237700337671630825,1631391063
19003454,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7B87FBAf44Dcc31Afa2028eb53227a6833747255,46278432411636729,376227781192018870,1631395223
19004048,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE6DC5a552E55824625703Fa015C568Fbd3171875,416232297202617122,3381855864146076441,1631397125
19004531,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4A81DdDBa588f7f03f49f5046aC21430F9833Bf3,327125079511303733,2674573364452280055,1631398317
19004579,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6515FfD7C3cCb3995A2244BB8fa8Eb064874e3df,523508080938327670,4280200012316075993,1631398441
19006489,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xab89B23a599CeB927C4e72f5E45B5a2e17d07657,100457408447199651,828166772681183844,1631403545
19010265,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4503AD03848B8253e28e58500fF8ce3b7a6e73Ca,4364050808578931,35829774188479437,1631413634
19017153,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x23C172E4B4E08c8C6F9664F7Ea69Dd5006D0379e,265863607808570263,2144959484122388760,1631431053
19029694,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf3b8869C906f5C185084aB379DE0c607F23f4747,908132258642231669,7556574612214971872,1631461640
19038746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAE7Dbb17bc40D53A6363409c6B1ED88d3cFdc31e,275488443498386077,2266272237296628175,1631484834
19039238,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe00Fc78Ca9850fC421955BEF56aeEBe7aF0FF7CF,20470614861287998,167901660842737413,1631485978
19057900,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1f1cF8E2B2dC666C28a1668BFa97B40511923512,39725273854415034,335846143430267714,1631530171
19093206,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x206D3B40e2aE30D9720710AEE358F89a87B69197,39306090569016772,332418206920487369,1631612520
19109360,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x949832719D77c1C2A912a12EC32202B2b8037B02,2078083333980386328,16472995372951205724,1631648678
19114440,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf2DDD8C74f9a0fa874fF4052Cfd7228bF12203Cc,181814665180123493,1394588190089570426,1631660573
19124747,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x68D1E4d0a4E9686C871Fd2af92F5C3609250eb60,149796910485932392,1172656753186404507,1631684168
