block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
25971569,1583874120278041390,-100000000000000000000,-100000000000000000000,603915769936999501067411942028,134394231713948852116,40624,1647354413,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x81fA49241483A6eFB50E540b1185ED54Aa7fb5E4,1
25971693,1926548809075934226,-100000000000000000000,-100000000000000000000,544963714105542857897902823154,134394231713948852116,38569,1647354697,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x69d0E40A26225f82B3E9068caF087B9c7ccD616b,1
25971737,1128516973852489289,-50000000000000000000,-50000000000000000000,515487686189814536313148263717,134394231713948852116,37457,1647354789,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x17aa5afBfcDF529631BD04347E402830a9C593A6,1
25971800,1000000000000000000,-39992724537180556063,-39992724537180556063,491911152892135194504661633238,134394231713948852116,36521,1647354969,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xf465B74Ec49291Fb3e53cF53354f7c925626aDca,1
25971823,1393658903939032424,-50000000000000000000,-50000000000000000000,462435124976406872919907073801,134394231713948852116,35285,1647355061,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA5fF2d9f279f2cD9d4D165422741Ce3C38E9d89a,1
25971853,765647511791342084,-25000000000000000000,-25000000000000000000,447697111018542712127529794082,134394231713948852116,34637,1647355157,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x3234bD3ba70FDF9815Aa42751CDf5f5f4284D172,1
25972212,484072687454718904,-15000000000000000000,-15000000000000000000,438854302643824215652103426250,134394231713948852116,34238,1647355895,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x81fA49241483A6eFB50E540b1185ED54Aa7fb5E4,1
25972227,1764610362224693509,-50000000000000000000,-50000000000000000000,409378274728095894067348866813,134394231713948852116,32847,1647355937,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x69d0E40A26225f82B3E9068caF087B9c7ccD616b,1
25972258,1186246666887042236,-30000000000000000000,-30000000000000000000,391692657978658901116496131150,134394231713948852116,31964,1647356061,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA5fF2d9f279f2cD9d4D165422741Ce3C38E9d89a,1
25972274,634222025154967500,-15000000000000000000,-15000000000000000000,382849849603940404641069763318,134394231713948852116,31507,1647356125,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x81fA49241483A6eFB50E540b1185ED54Aa7fb5E4,1
25972286,2343317430766395830,-50000000000000000000,-50000000000000000000,353373821688212083056315203881,134394231713948852116,29905,1647356173,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x69d0E40A26225f82B3E9068caF087B9c7ccD616b,1
25972308,-963478436641236239,20000000000000000000,20000000000000000000,365046328742840498403878009417,134394231713948852116,30555,1647356223,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972321,1500087341231617262,-30000000000000000000,-30000000000000000000,347360711993403505453025273754,134394231713948852116,29562,1647356249,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x81fA49241483A6eFB50E540b1185ED54Aa7fb5E4,1
25972358,52638107416401340,-1000000000000000000,-1000000000000000000,346771191435088939021330182565,134394231713948852116,29528,1647356327,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA5fF2d9f279f2cD9d4D165422741Ce3C38E9d89a,1
25972393,2881293598575565767,-50000000000000000000,-50000000000000000000,317295163519360617436575623128,134394231713948852116,27751,1647356397,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x69d0E40A26225f82B3E9068caF087B9c7ccD616b,1
25972419,2000903425456488873,-30000000000000000000,-30000000000000000000,299609546769923624485722887465,134394231713948852116,26604,1647356453,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x81fA49241483A6eFB50E540b1185ED54Aa7fb5E4,1
25972453,1000000000000000000,-13773830210065806018,-13773830210065806018,291489590694355588685231750952,134394231713948852116,26054,1647356521,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA5fF2d9f279f2cD9d4D165422741Ce3C38E9d89a,1
25972478,4150946674895644387,-50000000000000000000,-50000000000000000000,262013562778627267100477191515,134394231713948852116,23922,1647356571,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x69d0E40A26225f82B3E9068caF087B9c7ccD616b,1
25972480,-10177553424632532755,150000000000000000000,150000000000000000000,349557365688340382207198233042,134394231713948852116,29688,1647356579,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972498,991250000000000000,-18506547216899240863,-18506547216899240863,338647375640559056182648740820,134394231713948852116,29054,1647356615,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25972528,2000000000000000000,-34031361028888732380,-34031361028888732380,318585188686603992745486368423,134394231713948852116,27832,1647356675,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x17aa5afBfcDF529631BD04347E402830a9C593A6,1
25972530,62585998851094450,-1000000000000000000,-1000000000000000000,317995668128289426313791277234,134394231713948852116,27795,1647356679,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x3234bD3ba70FDF9815Aa42751CDf5f5f4284D172,1
25972584,3455392540768778287,-50000000000000000000,-50000000000000000000,288519640212561104729036717797,134394231713948852116,25849,1647356873,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x3234bD3ba70FDF9815Aa42751CDf5f5f4284D172,1
25972591,-3389772316771918447,50000000000000000000,50000000000000000000,317700907849132143097943731639,134394231713948852116,27776,1647356901,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972602,2000000000000000000,-30061809543364342164,-30061809543364342164,299978853103181834749625539498,134394231713948852116,26628,1647356945,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x4Cb4D1D91C2BD2Af300b3d6606BF73A7680b8fFe,1
25972638,-1957483859862105858,30000000000000000000,30000000000000000000,317487613685124457770969747803,134394231713948852116,27763,1647357031,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972665,3467027067531550596,-50000000000000000000,-50000000000000000000,288011585769396136186215188366,134394231713948852116,25814,1647357085,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x3234bD3ba70FDF9815Aa42751CDf5f5f4284D172,1
25972741,-2000000000000000000,28223399461054451952,28223399461054451952,304483477235133831489079211202,134394231713948852116,26927,1647357245,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972810,-1901544458414352615,30000000000000000000,30000000000000000000,321992237817076454510423419507,134394231713948852116,28045,1647357387,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972818,8000000000000000000,-105538119113564474159,-105538119113564474159,259775346913778710797493035322,134394231713948852116,23750,1647357403,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x4Cb4D1D91C2BD2Af300b3d6606BF73A7680b8fFe,1
25972848,-1762544179621604851,20000000000000000000,20000000000000000000,271447853968407126145055840858,134394231713948852116,24629,1647357463,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972918,-2000000000000000000,24988266074448167227,24988266074448167227,286031639570253532695475004336,134394231713948852116,25676,1647357607,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972955,-75802053271580814,1000000000000000000,1000000000000000000,286615264922984953462853144612,134394231713948852116,25717,1647357685,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25972958,-8033661641132235697,135500000000000000000,135500000000000000000,365696500218092467442591152125,134394231713948852116,30590,1647357691,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25973029,-591804094756676977,13000000000000000000,13000000000000000000,373283629803600937418506975724,134394231713948852116,31001,1647357837,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25973635,-8467148061222454903,270000000000000000000,270000000000000000000,530862475041084544610604850473,134394231713948852116,38045,1647359601,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
